model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
FITS,SMAP,mtsbench,SMAP/SMAP_T-1,25.41,2875,8612,98,0.17304656474658298,0.5121887678567223,0.18144482599106404,0.5296767308354053,0.0,0.0,0.0,0.0,0.04093772687094948
FITS,SMAP,mtsbench,SMAP/SMAP_T-2,26.11,2855,8625,98,0.1913816415003766,0.48883122839779186,0.19386305191874417,0.49376265787358015,0.0,0.0,0.0,0.0,0.022122016955149173
FITS,SMAP,mtsbench,SMAP/SMAP_T-3,26.64,2876,8579,99,0.04240252326526345,0.5691644871429682,0.05512307698862682,0.6630297685760373,0.01932367149758454,0.9460154241645244,0.15999999999999984,0.020686578722181628,0.7097221063442355
FITS,MSL,mtsbench,MSL/MSL_C-1,33.65,2158,2264,264,0.18233126897316956,0.5782645675704077,0.3053718546983944,0.7269527910897716,0.05649717514124294,0.9512195121951219,0.38461538461538425,0.10791201695355723,0.7504286223654765
FITS,MSL,mtsbench,MSL/MSL_C-2,10.94,764,2051,125,0.1038437101218854,0.6259791471218604,0.20720830069030152,0.7758156448895908,0.06329113924050633,0.9448275862068966,0.38461538461538425,0.0643245333398273,0.7786032210534941
FITS,MSL,mtsbench,MSL/MSL_D-14,56.74,3675,2625,181,0.09158159526700045,0.49517495023113,0.19634053576811758,0.7416083552206122,0.03745318352059925,0.9173553719008265,0.1999999999999998,0.0793716073011294,0.7862082158265616
FITS,MSL,mtsbench,MSL/MSL_D-15,31.91,2074,2158,7,0.3876503818466571,0.597178415811649,0.39175050019274466,0.5998586503343037,0.09812409812409813,0.9861538461538462,0.7906976744186042,0.31874515817198174,0.8471714790102879
FITS,MSL,mtsbench,MSL/MSL_D-16,22.4,1451,2191,17,0.2778657890605295,0.47789813872763176,0.2818315952732322,0.48379598810254826,0.0,0.0,0.0,0.0,0.024156091893554717
FITS,MSL,mtsbench,MSL/MSL_F-4,37.24,2244,3422,228,0.032962666496227574,0.6426629007107402,0.06266169026053843,0.7928433300606769,0.0,0.0,0.0,0.0,0.7305772346981719
FITS,MSL,mtsbench,MSL/MSL_F-5,41.81,2598,3922,260,0.06470389475081162,0.7082334511723313,0.0928697788230811,0.7970113674825422,0.0091324200913242,0.8184281842818428,0.02898550724637678,0.06585954372463085,0.8368592554262234
FITS,MSL,mtsbench,MSL/MSL_F-7,38.1,2511,5054,9,0.08556650205973668,0.5393322725409448,0.08757404205552602,0.5506814405459461,0.008492569002123142,0.4101694915254237,0.07407407407407388,0.04133177904574923,0.6138128880636915
FITS,MSL,mtsbench,MSL/MSL_F-8,52.48,3342,2487,72,0.24573465167027303,0.5828181253879579,0.25519034263510376,0.5992177803077322,0.010771992818671455,0.9844179651695693,0.2608695652173911,0.21215604871745883,0.5217188834196026
FITS,MSL,mtsbench,MSL/MSL_M-1,34.77,2209,2277,45,0.49421091225227387,0.45206900914690595,0.5096599172150148,0.46975264893377044,0.01559792027729636,0.9982502187226596,0.8181818181818177,0.304571013413687,0.8501897767445312
